open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
2.2491240803094,2.2491240803094,2.220484979117,2.2214396158234,787310141,510050.SH,2024-01-02,NA,NA,CNY
2.2185757057042,2.2300313461811,2.2147571588785,2.2262127993555,627676145,510050.SH,2024-01-03,NA,NA,CNY
2.225258162649,2.2262127993555,2.1908912412182,2.20902933864,906163641,510050.SH,2024-01-04,NA,NA,CNY
2.2033015184015,2.2262127993555,2.1861180576861,2.1985283348695,1019415882,510050.SH,2024-01-05,NA,NA,CNY
2.1956644247502,2.204256155108,2.1708438703835,2.1746624172092,888765005,510050.SH,2024-01-08,NA,NA,CNY
2.1775263273284,2.1822995108605,2.1660706868514,2.176571690622,853922969,510050.SH,2024-01-09,NA,NA,CNY
2.1717985070899,2.1889819678053,2.1632067767322,2.1670253235578,800237537,510050.SH,2024-01-10,NA,NA,CNY
2.1660706868514,2.1832541475669,2.1584335932001,2.1717985070899,751873354,510050.SH,2024-01-11,NA,NA,CNY
2.165116050145,2.1832541475669,2.1612975033194,2.1689345969707,593806006,510050.SH,2024-01-12,NA,NA,CNY
2.160342866613,2.1889819678053,2.1574789564937,2.1689345969707,566587522,510050.SH,2024-01-15,NA,NA,CNY
2.165116050145,2.181344874154,2.1546150463745,2.1803902374476,1136526820,510050.SH,2024-01-16,NA,NA,CNY
2.1717985070899,2.1737077805027,2.1307491287141,2.132658402127,1272251876,510050.SH,2024-01-17,NA,NA,CNY
2.1240666717693,2.1746624172092,2.0963822072833,2.1708438703835,4825657188,510050.SH,2024-01-18,NA,NA,CNY
2.1565243197873,2.1832541475669,2.1479325894296,2.1784809640348,3784481259,510050.SH,2024-01-19,NA,NA,CNY
2.1708438703835,2.1880273310989,2.1364769489526,2.1584335932001,2873150176,510050.SH,2024-01-22,NA,NA,CNY
2.1527057729616,2.1708438703835,2.1345676755398,2.1555696830809,1430700006,510050.SH,2024-01-23,NA,NA,CNY
2.1660706868514,2.1956644247502,2.1422047691911,2.1908912412182,1629979256,510050.SH,2024-01-24,NA,NA,CNY
2.1918458779246,2.2453055334837,2.1870726943925,2.2405323499517,1545790266,510050.SH,2024-01-25,NA,NA,CNY
2.2338498930068,2.2519879904286,2.2262127993555,2.2433962600709,2431087444,510050.SH,2024-01-26,NA,NA,CNY
2.2433962600709,2.2558065372543,2.2328952563004,2.2357591664196,1163352306,510050.SH,2024-01-29,NA,NA,CNY
2.2243035259426,2.2319406195939,2.1994829715759,2.2013922449887,1278177869,510050.SH,2024-01-30,NA,NA,CNY
2.1937551513374,2.204256155108,2.1727531437963,2.1880273310989,1949449232,510050.SH,2024-01-31,NA,NA,CNY
2.1775263273284,2.2004376082823,2.1698892336771,2.1794356007412,2015125432,510050.SH,2024-02-01,NA,NA,CNY
2.1803902374476,2.1947097880438,2.1126110312923,2.165116050145,2109162682,510050.SH,2024-02-02,NA,NA,CNY
2.1507964995488,2.1985283348695,2.132658402127,2.1851634209797,1635986271,510050.SH,2024-02-05,NA,NA,CNY
2.1775263273284,2.2519879904286,2.1756170539156,2.2443508967773,2385726511,510050.SH,2024-02-06,NA,NA,CNY
2.248169443603,2.2729899979697,2.2319406195939,2.2720353612633,2999487701,510050.SH,2024-02-07,NA,NA,CNY
2.280627091621,2.2863549118595,2.2586704473735,2.2768085447954,3290382863,510050.SH,2024-02-08,NA,NA,CNY
2.2892188219787,2.2949466422172,2.2739446346761,2.2939920055108,1749353089,510050.SH,2024-02-19,NA,NA,CNY
2.2901734586851,2.29685591563,2.2787178182082,2.2930373688044,988164874,510050.SH,2024-02-20,NA,NA,CNY
2.2863549118595,2.3627258483725,2.2825363650338,2.3331321104737,1957688618,510050.SH,2024-02-21,NA,NA,CNY
2.3293135636481,2.3569980281341,2.3274042902353,2.3541341180148,873550215,510050.SH,2024-02-22,NA,NA,CNY
2.3541341180148,2.3703629420238,2.3474516610699,2.3550887547212,1061144807,510050.SH,2024-02-23,NA,NA,CNY
2.352224844602,2.3531794813084,2.3111754662262,2.3159486497583,1902510775,510050.SH,2024-02-26,NA,NA,CNY
2.308311556107,2.3283589269417,2.3064022826942,2.3274042902353,1248810042,510050.SH,2024-02-27,NA,NA,CNY
2.3274042902353,2.3426784775379,2.3121301029326,2.3140393763455,1792847993,510050.SH,2024-02-28,NA,NA,CNY
2.3073569194006,2.3369506572994,2.3073569194006,2.3331321104737,1286103554,510050.SH,2024-02-29,NA,NA,CNY
2.3293135636481,2.3445877509507,2.3207218332904,2.3369506572994,1191423872,510050.SH,2024-03-01,NA,NA,CNY
2.3331321104737,2.3464970243635,2.3274042902353,2.3398145674186,1273564556,510050.SH,2024-03-04,NA,NA,CNY
2.3312228370609,2.3741814888495,2.3283589269417,2.368453668611,2432653629,510050.SH,2024-03-05,NA,NA,CNY
2.3655897584918,2.3722722154367,2.3550887547212,2.3560433914277,1500129104,510050.SH,2024-03-06,NA,NA,CNY
2.3541341180148,2.368453668611,2.3398145674186,2.3484062977763,968197064,510050.SH,2024-03-07,NA,NA,CNY
2.3484062977763,2.3569980281341,2.3321774737673,2.3484062977763,813179591,510050.SH,2024-03-08,NA,NA,CNY
2.3484062977763,2.3674990319046,2.3398145674186,2.3665443951982,1037741034,510050.SH,2024-03-11,NA,NA,CNY
2.3665443951982,2.3808639457944,2.3598619382533,2.3722722154367,1606725938,510050.SH,2024-03-12,NA,NA,CNY
2.368453668611,2.3694083053174,2.3417238408315,2.3531794813084,1013191973,510050.SH,2024-03-13,NA,NA,CNY
2.352224844602,2.368453668611,2.3379052940058,2.3474516610699,852648080,510050.SH,2024-03-14,NA,NA,CNY
2.3398145674186,2.3541341180148,2.3312228370609,2.3493609344828,1023426023,510050.SH,2024-03-15,NA,NA,CNY
2.3474516610699,2.3627258483725,2.3426784775379,2.3589073015469,895925379,510050.SH,2024-03-18,NA,NA,CNY
2.3541341180148,2.363680485079,2.3379052940058,2.3426784775379,993209300,510050.SH,2024-03-19,NA,NA,CNY
2.335996020593,2.3550887547212,2.3312228370609,2.3484062977763,808470821,510050.SH,2024-03-20,NA,NA,CNY
